ID,Timestamp,Temperature (°C),Humidity (%),Gas Level (ppm),Noise Level (dB),System Alert,Alert Class
6853,2025-04-06 03:12:00,40.1,80.1,159.0,62.6,"Humidity, Gas, Noise Alert",4
6854,2025-04-06 03:13:00,34.4,45.0,118.0,64.5,"Gas, Noise Alert",1
6855,2025-04-06 03:14:00,34.3,53.3,81.4,38.5,Normal,7
6856,2025-04-06 03:15:00,47.9,84.6,123.7,56.0,"Temp, Humidity, Gas, Noise Alert",13
6857,2025-04-06 03:16:00,30.2,55.1,111.9,45.1,Gas Alert,0
6858,2025-04-06 03:17:00,41.8,59.3,125.7,51.1,"Gas, Noise Alert",1
6859,2025-04-06 03:18:00,45.3,47.4,106.9,53.4,"Temp, Gas, Noise Alert",10
6860,2025-04-06 03:19:00,49.9,62.6,150.8,36.6,"Temp, Gas Alert",9
6861,2025-04-06 03:20:00,43.3,82.6,88.4,48.6,Humidity Alert,2
6862,2025-04-06 03:21:00,32.9,68.4,156.7,54.9,"Gas, Noise Alert",1
6863,2025-04-06 03:22:00,31.8,75.3,130.8,36.1,"Humidity, Gas Alert",3
6864,2025-04-06 03:23:00,38.0,77.4,126.0,39.8,"Humidity, Gas Alert",3
6865,2025-04-06 03:24:00,46.9,60.2,129.5,50.4,"Temp, Gas, Noise Alert",10
6866,2025-04-06 03:25:00,48.7,51.9,122.4,46.8,"Temp, Gas Alert",9
6867,2025-04-06 03:26:00,41.3,70.6,153.8,45.7,Gas Alert,0
6868,2025-04-06 03:27:00,39.8,40.9,87.1,64.8,Noise Alert,6
6869,2025-04-06 03:28:00,36.4,67.7,115.4,62.3,"Gas, Noise Alert",1
6870,2025-04-06 03:29:00,39.8,42.0,144.6,49.0,Gas Alert,0
6871,2025-04-06 03:30:00,50.6,67.5,88.4,58.2,"Temp, Noise Alert",15
6872,2025-04-06 03:31:00,30.3,77.0,148.5,53.7,"Humidity, Gas, Noise Alert",4
6873,2025-04-06 03:32:00,49.4,45.4,135.1,36.7,"Temp, Gas Alert",9
6874,2025-04-06 03:33:00,50.8,62.0,90.8,45.8,Temp Alert,8
6875,2025-04-06 03:34:00,50.3,41.9,116.2,54.6,"Temp, Gas, Noise Alert",10
6876,2025-04-06 03:35:00,42.4,65.3,97.0,46.5,Normal,7
6877,2025-04-06 03:36:00,47.8,76.0,138.6,38.5,"Temp, Humidity, Gas Alert",12
6878,2025-04-06 03:37:00,31.5,84.5,92.4,37.3,Humidity Alert,2
6879,2025-04-06 03:38:00,41.8,79.1,154.4,53.9,"Humidity, Gas, Noise Alert",4
6880,2025-04-06 03:39:00,51.2,47.1,89.9,55.3,"Temp, Noise Alert",15
6881,2025-04-06 03:40:00,43.3,59.4,117.2,45.2,Gas Alert,0
6882,2025-04-06 03:41:00,54.9,74.6,156.0,37.4,"Temp, Gas Alert",9
6883,2025-04-06 03:42:00,36.9,79.9,93.9,49.1,Humidity Alert,2
6884,2025-04-06 03:43:00,36.4,61.3,95.3,48.2,Normal,7
6885,2025-04-06 03:44:00,47.3,57.2,100.0,36.8,Temp Alert,8
6886,2025-04-06 03:45:00,42.0,54.8,159.3,55.5,"Gas, Noise Alert",1
6887,2025-04-06 03:46:00,32.9,55.1,121.5,63.4,"Gas, Noise Alert",1
6888,2025-04-06 03:47:00,49.1,46.1,98.0,42.4,Temp Alert,8
6889,2025-04-06 03:48:00,33.9,57.8,132.6,40.3,Gas Alert,0
6890,2025-04-06 03:49:00,54.8,48.8,159.4,45.0,"Temp, Gas Alert",9
6891,2025-04-06 03:50:00,45.1,46.0,125.9,39.6,"Temp, Gas Alert",9
6892,2025-04-06 03:51:00,38.0,84.0,80.8,40.2,Humidity Alert,2
6893,2025-04-06 03:52:00,33.2,45.8,94.4,39.8,Normal,7
6894,2025-04-06 03:53:00,34.0,69.2,128.3,57.9,"Gas, Noise Alert",1
6895,2025-04-06 03:54:00,41.8,72.6,159.4,49.6,Gas Alert,0
6896,2025-04-06 03:55:00,45.0,75.5,122.5,38.5,"Humidity, Gas Alert",3
6897,2025-04-06 03:56:00,51.6,47.3,118.9,36.8,"Temp, Gas Alert",9
6898,2025-04-06 03:57:00,45.3,71.1,93.4,40.0,Temp Alert,8
6899,2025-04-06 03:58:00,42.8,77.6,98.0,56.1,"Humidity, Noise Alert",5
6900,2025-04-06 03:59:00,46.8,69.1,128.3,42.3,"Temp, Gas Alert",9
6901,2025-04-06 04:00:00,37.9,56.4,158.7,52.9,"Gas, Noise Alert",1
6902,2025-04-06 04:01:00,45.7,75.8,83.9,56.4,"Temp, Humidity, Noise Alert",14
6903,2025-04-06 04:02:00,35.3,56.0,151.2,54.7,"Gas, Noise Alert",1
6904,2025-04-06 04:03:00,41.2,66.1,111.7,45.9,Gas Alert,0
6905,2025-04-06 04:04:00,34.4,83.3,144.5,43.4,"Humidity, Gas Alert",3
6906,2025-04-06 04:05:00,35.2,48.0,118.5,59.6,"Gas, Noise Alert",1
6907,2025-04-06 04:06:00,31.2,70.9,154.4,60.3,"Gas, Noise Alert",1
6908,2025-04-06 04:07:00,52.9,68.9,158.5,44.8,"Temp, Gas Alert",9
6909,2025-04-06 04:08:00,39.3,70.1,156.5,51.8,"Gas, Noise Alert",1
6910,2025-04-06 04:09:00,34.5,56.3,120.9,46.0,Gas Alert,0
6911,2025-04-06 04:10:00,41.8,75.6,97.3,56.0,"Humidity, Noise Alert",5
6912,2025-04-06 04:11:00,34.9,62.5,153.8,61.4,"Gas, Noise Alert",1
6913,2025-04-06 04:12:00,53.8,79.8,112.9,45.3,"Temp, Humidity, Gas Alert",12
6914,2025-04-06 04:13:00,50.3,73.1,83.4,61.8,"Temp, Noise Alert",15
6915,2025-04-06 04:14:00,52.2,46.0,151.8,42.3,"Temp, Gas Alert",9
6916,2025-04-06 04:15:00,34.0,69.2,90.2,39.6,Normal,7
6917,2025-04-06 04:16:00,35.3,63.3,108.2,35.2,Gas Alert,0
6918,2025-04-06 04:17:00,40.9,40.4,131.2,52.7,"Gas, Noise Alert",1
6919,2025-04-06 04:18:00,34.0,76.4,138.4,46.2,"Humidity, Gas Alert",3
6920,2025-04-06 04:19:00,37.7,57.7,156.2,36.1,Gas Alert,0
6921,2025-04-06 04:20:00,47.1,79.9,86.9,45.5,"Temp, Humidity Alert",11
6922,2025-04-06 04:21:00,31.4,61.6,117.4,52.3,"Gas, Noise Alert",1
6923,2025-04-06 04:22:00,45.1,49.1,94.8,45.9,Temp Alert,8
6924,2025-04-06 04:23:00,30.6,66.6,140.3,42.0,Gas Alert,0
6925,2025-04-06 04:24:00,51.2,77.5,126.4,44.3,"Temp, Humidity, Gas Alert",12
6926,2025-04-06 04:25:00,53.2,42.6,154.9,41.9,"Temp, Gas Alert",9
6927,2025-04-06 04:26:00,46.4,73.0,102.2,55.1,"Temp, Gas, Noise Alert",10
6928,2025-04-06 04:27:00,34.6,50.5,93.7,54.6,Noise Alert,6
6929,2025-04-06 04:28:00,38.4,75.7,141.5,46.5,"Humidity, Gas Alert",3
6930,2025-04-06 04:29:00,50.6,44.4,154.0,40.9,"Temp, Gas Alert",9
6931,2025-04-06 04:30:00,35.8,57.7,114.9,64.7,"Gas, Noise Alert",1
6932,2025-04-06 04:31:00,40.1,73.5,141.6,47.7,Gas Alert,0
6933,2025-04-06 04:32:00,53.0,62.3,152.8,51.9,"Temp, Gas, Noise Alert",10
6934,2025-04-06 04:33:00,42.2,42.0,149.1,59.8,"Gas, Noise Alert",1
6935,2025-04-06 04:34:00,43.3,66.0,124.5,45.5,Gas Alert,0
6936,2025-04-06 04:35:00,43.1,79.4,155.0,52.9,"Humidity, Gas, Noise Alert",4
6937,2025-04-06 04:36:00,44.6,84.3,117.1,62.0,"Humidity, Gas, Noise Alert",4
6938,2025-04-06 04:37:00,49.7,76.4,81.8,64.1,"Temp, Humidity, Noise Alert",14
6939,2025-04-06 04:38:00,46.5,60.5,101.3,61.2,"Temp, Gas, Noise Alert",10
6940,2025-04-06 04:39:00,37.0,56.3,128.9,44.3,Gas Alert,0
6941,2025-04-06 04:40:00,44.9,72.1,144.9,41.7,Gas Alert,0
6942,2025-04-06 04:41:00,31.4,43.2,109.7,45.4,Gas Alert,0
6943,2025-04-06 04:42:00,38.9,73.4,130.9,54.6,"Gas, Noise Alert",1
6944,2025-04-06 04:43:00,52.4,79.1,122.9,37.3,"Temp, Humidity, Gas Alert",12
6945,2025-04-06 04:44:00,52.6,55.5,108.9,60.0,"Temp, Gas, Noise Alert",10
6946,2025-04-06 04:45:00,35.3,73.0,134.4,35.5,Gas Alert,0
6947,2025-04-06 04:46:00,45.9,64.5,104.3,35.9,"Temp, Gas Alert",9
6948,2025-04-06 04:47:00,48.2,60.6,94.1,41.7,Temp Alert,8
6949,2025-04-06 04:48:00,45.0,65.2,153.0,44.8,Gas Alert,0
6950,2025-04-06 04:49:00,48.4,66.8,143.0,53.8,"Temp, Gas, Noise Alert",10
6951,2025-04-06 04:50:00,31.1,63.5,103.7,47.6,Gas Alert,0
6952,2025-04-06 04:51:00,42.9,56.8,98.9,46.4,Normal,7
6953,2025-04-06 04:52:00,36.7,43.5,91.4,50.5,Noise Alert,6
6954,2025-04-06 04:53:00,34.3,69.1,140.4,52.3,"Gas, Noise Alert",1
6955,2025-04-06 04:54:00,54.7,76.0,119.1,35.2,"Temp, Humidity, Gas Alert",12
6956,2025-04-06 04:55:00,54.1,62.1,134.2,58.7,"Temp, Gas, Noise Alert",10
6957,2025-04-06 04:56:00,49.4,63.9,93.2,37.4,Temp Alert,8
6958,2025-04-06 04:57:00,47.0,59.4,114.8,40.4,"Temp, Gas Alert",9
6959,2025-04-06 04:58:00,54.6,64.6,93.4,59.2,"Temp, Noise Alert",15
6960,2025-04-06 04:59:00,50.3,84.2,104.4,47.9,"Temp, Humidity, Gas Alert",12
6961,2025-04-06 05:00:00,51.4,84.1,156.7,50.7,"Temp, Humidity, Gas, Noise Alert",13
6962,2025-04-06 05:01:00,44.8,64.4,138.2,35.2,Gas Alert,0
6963,2025-04-06 05:02:00,47.1,81.0,157.4,53.8,"Temp, Humidity, Gas, Noise Alert",13
6964,2025-04-06 05:03:00,38.9,61.8,151.6,41.8,Gas Alert,0
6965,2025-04-06 05:04:00,54.7,64.3,106.2,50.5,"Temp, Gas, Noise Alert",10
6966,2025-04-06 05:05:00,44.0,53.8,137.0,61.7,"Gas, Noise Alert",1
6967,2025-04-06 05:06:00,44.9,72.4,124.3,54.8,"Gas, Noise Alert",1
6968,2025-04-06 05:07:00,34.6,51.8,158.1,56.8,"Gas, Noise Alert",1
6969,2025-04-06 05:08:00,31.3,65.5,124.3,40.4,Gas Alert,0
6970,2025-04-06 05:09:00,31.3,82.1,138.1,42.7,"Humidity, Gas Alert",3
6971,2025-04-06 05:10:00,44.1,75.2,81.5,57.2,"Humidity, Noise Alert",5
6972,2025-04-06 05:11:00,49.8,77.6,144.0,35.6,"Temp, Humidity, Gas Alert",12
6973,2025-04-06 05:12:00,45.5,50.5,94.9,51.5,"Temp, Noise Alert",15
6974,2025-04-06 05:13:00,39.5,84.0,134.6,48.3,"Humidity, Gas Alert",3
6975,2025-04-06 05:14:00,33.5,83.5,154.7,41.3,"Humidity, Gas Alert",3
6976,2025-04-06 05:15:00,46.7,44.1,109.8,60.8,"Temp, Gas, Noise Alert",10
6977,2025-04-06 05:16:00,46.7,58.6,92.7,53.3,"Temp, Noise Alert",15
6978,2025-04-06 05:17:00,53.3,52.9,83.6,64.3,"Temp, Noise Alert",15
6979,2025-04-06 05:18:00,52.4,58.4,157.3,62.6,"Temp, Gas, Noise Alert",10
6980,2025-04-06 05:19:00,41.9,72.6,149.8,42.4,Gas Alert,0
6981,2025-04-06 05:20:00,43.5,74.7,133.5,45.3,Gas Alert,0
6982,2025-04-06 05:21:00,30.2,44.9,148.8,62.6,"Gas, Noise Alert",1
6983,2025-04-06 05:22:00,37.4,48.1,89.7,51.5,Noise Alert,6
6984,2025-04-06 05:23:00,48.4,50.2,149.3,54.6,"Temp, Gas, Noise Alert",10
6985,2025-04-06 05:24:00,43.5,74.4,144.1,55.2,"Gas, Noise Alert",1
6986,2025-04-06 05:25:00,30.1,63.3,108.5,37.3,Gas Alert,0
6987,2025-04-06 05:26:00,49.5,66.6,108.6,52.6,"Temp, Gas, Noise Alert",10
6988,2025-04-06 05:27:00,47.1,70.3,96.4,35.9,Temp Alert,8
6989,2025-04-06 05:28:00,36.5,73.4,90.6,58.8,Noise Alert,6
6990,2025-04-06 05:29:00,40.9,63.0,121.3,59.8,"Gas, Noise Alert",1
6991,2025-04-06 05:30:00,37.5,53.1,127.6,57.0,"Gas, Noise Alert",1
6992,2025-04-06 05:31:00,45.4,82.0,129.8,62.3,"Temp, Humidity, Gas, Noise Alert",13
6993,2025-04-06 05:32:00,32.4,75.1,87.6,63.7,"Humidity, Noise Alert",5
6994,2025-04-06 05:33:00,42.5,75.6,104.5,45.6,"Humidity, Gas Alert",3
6995,2025-04-06 05:34:00,53.1,56.8,118.6,58.1,"Temp, Gas, Noise Alert",10
6996,2025-04-06 05:35:00,31.1,61.6,114.4,44.7,Gas Alert,0
6997,2025-04-06 05:36:00,34.6,68.4,92.1,45.4,Normal,7
6998,2025-04-06 05:37:00,51.8,61.2,102.3,61.6,"Temp, Gas, Noise Alert",10
6999,2025-04-06 05:38:00,51.4,60.2,112.4,63.2,"Temp, Gas, Noise Alert",10
7000,2025-04-06 05:39:00,54.1,40.0,82.8,59.0,"Temp, Noise Alert",15
7001,2025-04-06 05:40:00,50.0,61.4,129.7,64.7,"Temp, Gas, Noise Alert",10
7002,2025-04-06 05:41:00,48.5,50.8,154.9,55.6,"Temp, Gas, Noise Alert",10
7003,2025-04-06 05:42:00,54.7,82.3,116.9,61.7,"Temp, Humidity, Gas, Noise Alert",13
7004,2025-04-06 05:43:00,32.8,77.7,82.3,52.3,"Humidity, Noise Alert",5
7005,2025-04-06 05:44:00,50.4,77.7,141.0,48.3,"Temp, Humidity, Gas Alert",12
7006,2025-04-06 05:45:00,40.7,67.1,132.0,40.8,Gas Alert,0
7007,2025-04-06 05:46:00,38.7,51.4,129.0,39.7,Gas Alert,0
7008,2025-04-06 05:47:00,31.7,49.1,143.7,58.2,"Gas, Noise Alert",1
7009,2025-04-06 05:48:00,49.5,76.0,87.9,49.3,"Temp, Humidity Alert",11
7010,2025-04-06 05:49:00,46.2,79.5,122.7,53.7,"Temp, Humidity, Gas, Noise Alert",13
7011,2025-04-06 05:50:00,38.3,61.7,95.8,63.0,Noise Alert,6
7012,2025-04-06 05:51:00,44.8,59.2,140.9,50.2,"Gas, Noise Alert",1
7013,2025-04-06 05:52:00,35.3,65.5,95.1,50.0,Normal,7
7014,2025-04-06 05:53:00,39.1,68.9,101.2,35.1,Gas Alert,0
7015,2025-04-06 05:54:00,52.1,63.3,92.6,64.2,"Temp, Noise Alert",15
7016,2025-04-06 05:55:00,39.8,80.8,122.4,45.8,"Humidity, Gas Alert",3
7017,2025-04-06 05:56:00,44.8,61.4,155.4,41.5,Gas Alert,0
7018,2025-04-06 05:57:00,42.0,68.8,122.7,58.3,"Gas, Noise Alert",1
7019,2025-04-06 05:58:00,44.7,41.0,108.0,42.5,Gas Alert,0
7020,2025-04-06 05:59:00,36.7,78.9,118.2,58.1,"Humidity, Gas, Noise Alert",4
7021,2025-04-06 06:00:00,49.5,54.2,105.3,60.4,"Temp, Gas, Noise Alert",10
7022,2025-04-06 06:01:00,55.0,59.3,126.3,61.8,"Temp, Gas, Noise Alert",10
7023,2025-04-06 06:02:00,39.3,60.8,109.4,61.2,"Gas, Noise Alert",1
7024,2025-04-06 06:03:00,39.0,65.2,157.3,46.0,Gas Alert,0
7025,2025-04-06 06:04:00,49.9,77.6,92.0,45.1,"Temp, Humidity Alert",11
7026,2025-04-06 06:05:00,31.6,62.7,92.7,63.3,Noise Alert,6
7027,2025-04-06 06:06:00,32.4,45.5,149.6,46.7,Gas Alert,0
7028,2025-04-06 06:07:00,35.7,77.4,85.6,63.0,"Humidity, Noise Alert",5
7029,2025-04-06 06:08:00,40.1,66.4,85.6,61.8,Noise Alert,6
7030,2025-04-06 06:09:00,39.3,71.8,104.8,41.8,Gas Alert,0
7031,2025-04-06 06:10:00,36.5,45.7,128.7,53.5,"Gas, Noise Alert",1
7032,2025-04-06 06:11:00,48.7,63.5,107.6,40.9,"Temp, Gas Alert",9
7033,2025-04-06 06:12:00,46.9,59.6,153.2,62.2,"Temp, Gas, Noise Alert",10
7034,2025-04-06 06:13:00,47.0,69.5,116.0,48.9,"Temp, Gas Alert",9
7035,2025-04-06 06:14:00,34.0,53.2,93.0,53.4,Noise Alert,6
7036,2025-04-06 06:15:00,41.3,44.7,148.9,55.9,"Gas, Noise Alert",1
7037,2025-04-06 06:16:00,47.7,47.7,141.0,63.3,"Temp, Gas, Noise Alert",10
7038,2025-04-06 06:17:00,54.3,44.1,89.7,54.2,"Temp, Noise Alert",15
7039,2025-04-06 06:18:00,34.7,82.1,96.0,49.6,Humidity Alert,2
7040,2025-04-06 06:19:00,50.4,49.0,130.4,56.3,"Temp, Gas, Noise Alert",10
7041,2025-04-06 06:20:00,32.7,80.2,129.9,54.4,"Humidity, Gas, Noise Alert",4
7042,2025-04-06 06:21:00,53.5,59.1,107.6,57.2,"Temp, Gas, Noise Alert",10
7043,2025-04-06 06:22:00,39.8,52.3,114.1,46.0,Gas Alert,0
7044,2025-04-06 06:23:00,42.5,76.6,131.4,59.1,"Humidity, Gas, Noise Alert",4
7045,2025-04-06 06:24:00,51.6,83.5,108.2,58.1,"Temp, Humidity, Gas, Noise Alert",13
7046,2025-04-06 06:25:00,42.3,40.4,90.6,56.2,Noise Alert,6
7047,2025-04-06 06:26:00,42.1,80.2,143.4,51.4,"Humidity, Gas, Noise Alert",4
7048,2025-04-06 06:27:00,44.6,75.2,108.7,61.0,"Humidity, Gas, Noise Alert",4
7049,2025-04-06 06:28:00,53.8,61.7,132.6,50.1,"Temp, Gas, Noise Alert",10
7050,2025-04-06 06:29:00,39.5,47.1,91.4,41.0,Normal,7
7051,2025-04-06 06:30:00,44.5,43.6,114.8,63.8,"Gas, Noise Alert",1
7052,2025-04-06 06:31:00,36.3,80.6,89.6,63.9,"Humidity, Noise Alert",5
7053,2025-04-06 06:32:00,35.9,48.9,135.6,39.0,Gas Alert,0
7054,2025-04-06 06:33:00,54.5,67.5,147.8,57.2,"Temp, Gas, Noise Alert",10
7055,2025-04-06 06:34:00,34.0,61.7,154.0,45.5,Gas Alert,0
7056,2025-04-06 06:35:00,46.1,69.1,81.8,51.5,"Temp, Noise Alert",15
7057,2025-04-06 06:36:00,35.2,61.9,141.2,41.0,Gas Alert,0
7058,2025-04-06 06:37:00,43.6,70.3,107.4,55.1,"Gas, Noise Alert",1
7059,2025-04-06 06:38:00,44.4,67.7,89.2,48.9,Normal,7
7060,2025-04-06 06:39:00,32.0,68.1,150.3,36.2,Gas Alert,0
7061,2025-04-06 06:40:00,48.4,51.1,134.1,58.0,"Temp, Gas, Noise Alert",10
7062,2025-04-06 06:41:00,44.1,67.7,146.8,56.7,"Gas, Noise Alert",1
7063,2025-04-06 06:42:00,42.6,56.0,118.7,40.2,Gas Alert,0
7064,2025-04-06 06:43:00,46.9,66.5,150.2,58.3,"Temp, Gas, Noise Alert",10
7065,2025-04-06 06:44:00,51.3,45.5,113.9,61.8,"Temp, Gas, Noise Alert",10
7066,2025-04-06 06:45:00,36.7,69.8,127.1,50.0,Gas Alert,0
7067,2025-04-06 06:46:00,37.9,70.7,89.9,45.4,Normal,7
7068,2025-04-06 06:47:00,40.2,65.3,94.2,62.5,Noise Alert,6
7069,2025-04-06 06:48:00,53.1,40.5,154.6,64.6,"Temp, Gas, Noise Alert",10
7070,2025-04-06 06:49:00,47.6,58.3,144.5,35.3,"Temp, Gas Alert",9
7071,2025-04-06 06:50:00,35.8,61.8,158.7,46.4,Gas Alert,0
7072,2025-04-06 06:51:00,31.4,77.3,81.9,42.4,Humidity Alert,2
7073,2025-04-06 06:52:00,49.0,73.1,95.7,40.4,Temp Alert,8
7074,2025-04-06 06:53:00,46.1,77.2,150.4,46.4,"Temp, Humidity, Gas Alert",12
7075,2025-04-06 06:54:00,40.6,60.6,151.0,49.1,Gas Alert,0
7076,2025-04-06 06:55:00,34.1,82.7,148.8,47.1,"Humidity, Gas Alert",3
7077,2025-04-06 06:56:00,48.5,79.0,115.0,44.7,"Temp, Humidity, Gas Alert",12
7078,2025-04-06 06:57:00,37.6,56.4,122.4,56.3,"Gas, Noise Alert",1
7079,2025-04-06 06:58:00,43.7,67.7,99.2,48.2,Normal,7
7080,2025-04-06 06:59:00,41.4,40.5,121.8,36.8,Gas Alert,0
7081,2025-04-06 07:00:00,45.4,67.4,107.4,37.9,"Temp, Gas Alert",9
7082,2025-04-06 07:01:00,37.5,85.0,92.8,48.3,Humidity Alert,2
7083,2025-04-06 07:02:00,38.0,67.9,132.6,58.9,"Gas, Noise Alert",1
7084,2025-04-06 07:03:00,54.4,61.9,92.6,36.6,Temp Alert,8
7085,2025-04-06 07:04:00,34.0,81.0,122.3,36.4,"Humidity, Gas Alert",3
7086,2025-04-06 07:05:00,36.4,60.8,142.5,50.0,Gas Alert,0
7087,2025-04-06 07:06:00,50.6,78.5,111.1,54.8,"Temp, Humidity, Gas, Noise Alert",13
7088,2025-04-06 07:07:00,54.5,48.3,142.4,55.4,"Temp, Gas, Noise Alert",10
7089,2025-04-06 07:08:00,52.8,66.0,158.5,49.5,"Temp, Gas Alert",9
7090,2025-04-06 07:09:00,45.6,81.3,125.4,47.6,"Temp, Humidity, Gas Alert",12
7091,2025-04-06 07:10:00,44.3,62.6,93.8,58.0,Noise Alert,6
7092,2025-04-06 07:11:00,36.1,70.5,85.8,62.5,Noise Alert,6
7093,2025-04-06 07:12:00,51.8,64.5,149.7,43.4,"Temp, Gas Alert",9
7094,2025-04-06 07:13:00,38.0,69.8,81.5,52.1,Noise Alert,6
7095,2025-04-06 07:14:00,50.3,67.2,85.5,46.0,Temp Alert,8
7096,2025-04-06 07:15:00,45.6,62.4,133.2,62.0,"Temp, Gas, Noise Alert",10
7097,2025-04-06 07:16:00,46.9,49.4,140.9,49.4,"Temp, Gas Alert",9
7098,2025-04-06 07:17:00,43.2,81.0,159.5,49.2,"Humidity, Gas Alert",3
7099,2025-04-06 07:18:00,47.8,40.2,153.4,63.0,"Temp, Gas, Noise Alert",10
7100,2025-04-06 07:19:00,42.5,65.8,133.1,61.3,"Gas, Noise Alert",1
7101,2025-04-06 07:20:00,47.5,51.6,85.2,42.4,Temp Alert,8
7102,2025-04-06 07:21:00,54.1,44.0,124.9,44.1,"Temp, Gas Alert",9
7103,2025-04-06 07:22:00,37.7,66.6,117.3,45.8,Gas Alert,0
7104,2025-04-06 07:23:00,52.9,58.4,112.4,53.1,"Temp, Gas, Noise Alert",10
7105,2025-04-06 07:24:00,34.5,50.9,103.3,60.6,"Gas, Noise Alert",1
7106,2025-04-06 07:25:00,37.7,74.7,105.0,48.0,Gas Alert,0
7107,2025-04-06 07:26:00,45.2,40.5,95.0,42.1,Temp Alert,8
7108,2025-04-06 07:27:00,47.6,40.0,111.6,38.0,"Temp, Gas Alert",9
7109,2025-04-06 07:28:00,43.3,56.7,86.9,50.8,Noise Alert,6
7110,2025-04-06 07:29:00,47.1,48.3,86.4,47.9,Temp Alert,8
7111,2025-04-06 07:30:00,45.1,66.4,114.3,55.9,"Temp, Gas, Noise Alert",10
7112,2025-04-06 07:31:00,31.4,64.5,139.7,44.0,Gas Alert,0
7113,2025-04-06 07:32:00,35.7,65.8,95.0,53.1,Noise Alert,6
7114,2025-04-06 07:33:00,38.5,78.3,107.7,38.9,"Humidity, Gas Alert",3
7115,2025-04-06 07:34:00,39.3,68.5,140.2,54.0,"Gas, Noise Alert",1
7116,2025-04-06 07:35:00,45.9,45.7,124.7,57.3,"Temp, Gas, Noise Alert",10
7117,2025-04-06 07:36:00,41.7,51.3,95.7,61.8,Noise Alert,6
7118,2025-04-06 07:37:00,43.8,59.8,98.1,64.4,Noise Alert,6
7119,2025-04-06 07:38:00,52.2,50.5,90.9,43.2,Temp Alert,8
7120,2025-04-06 07:39:00,52.2,44.3,156.3,56.4,"Temp, Gas, Noise Alert",10
7121,2025-04-06 07:40:00,39.2,63.8,82.3,61.4,Noise Alert,6
7122,2025-04-06 07:41:00,40.2,82.6,121.3,62.2,"Humidity, Gas, Noise Alert",4
7123,2025-04-06 07:42:00,32.6,45.6,102.2,55.6,"Gas, Noise Alert",1
7124,2025-04-06 07:43:00,41.6,64.1,152.9,46.7,Gas Alert,0
7125,2025-04-06 07:44:00,33.9,69.0,105.5,42.8,Gas Alert,0
7126,2025-04-06 07:45:00,32.9,74.4,80.9,46.9,Normal,7
7127,2025-04-06 07:46:00,32.5,61.9,117.2,52.2,"Gas, Noise Alert",1
7128,2025-04-06 07:47:00,49.0,68.3,134.2,46.6,"Temp, Gas Alert",9
7129,2025-04-06 07:48:00,30.2,82.0,158.0,44.5,"Humidity, Gas Alert",3
7130,2025-04-06 07:49:00,30.9,55.6,120.0,59.2,"Gas, Noise Alert",1
7131,2025-04-06 07:50:00,31.5,63.1,114.7,59.6,"Gas, Noise Alert",1
7132,2025-04-06 07:51:00,53.0,56.0,114.1,52.4,"Temp, Gas, Noise Alert",10
7133,2025-04-06 07:52:00,30.7,47.7,119.4,41.5,Gas Alert,0
7134,2025-04-06 07:53:00,33.1,52.6,99.1,40.4,Normal,7
7135,2025-04-06 07:54:00,42.9,81.3,95.8,57.3,"Humidity, Noise Alert",5
7136,2025-04-06 07:55:00,33.0,43.3,130.6,51.3,"Gas, Noise Alert",1
7137,2025-04-06 07:56:00,34.1,59.9,129.9,52.4,"Gas, Noise Alert",1
7138,2025-04-06 07:57:00,50.6,43.7,107.0,37.2,"Temp, Gas Alert",9
7139,2025-04-06 07:58:00,37.6,44.2,146.8,64.8,"Gas, Noise Alert",1
7140,2025-04-06 07:59:00,52.9,60.4,130.7,49.8,"Temp, Gas Alert",9
7141,2025-04-06 08:00:00,33.1,70.8,142.2,47.8,Gas Alert,0
7142,2025-04-06 08:01:00,43.5,43.4,104.2,63.3,"Gas, Noise Alert",1
7143,2025-04-06 08:02:00,49.5,40.5,157.2,51.2,"Temp, Gas, Noise Alert",10
7144,2025-04-06 08:03:00,42.2,58.8,139.0,52.8,"Gas, Noise Alert",1
7145,2025-04-06 08:04:00,41.1,43.8,93.6,38.8,Normal,7
7146,2025-04-06 08:05:00,47.6,71.0,103.4,40.6,"Temp, Gas Alert",9
7147,2025-04-06 08:06:00,47.4,58.1,117.4,37.7,"Temp, Gas Alert",9
7148,2025-04-06 08:07:00,42.4,57.8,147.4,36.1,Gas Alert,0
7149,2025-04-06 08:08:00,53.5,63.7,125.1,64.2,"Temp, Gas, Noise Alert",10
7150,2025-04-06 08:09:00,37.5,66.0,152.2,40.3,Gas Alert,0
7151,2025-04-06 08:10:00,42.8,76.4,125.9,61.2,"Humidity, Gas, Noise Alert",4
7152,2025-04-06 08:11:00,34.1,74.5,110.2,36.0,Gas Alert,0
7153,2025-04-06 08:12:00,47.6,53.6,159.2,40.2,"Temp, Gas Alert",9
7154,2025-04-06 08:13:00,53.5,49.5,118.8,61.1,"Temp, Gas, Noise Alert",10
7155,2025-04-06 08:14:00,41.4,67.5,149.2,36.0,Gas Alert,0
7156,2025-04-06 08:15:00,42.4,62.3,105.6,52.2,"Gas, Noise Alert",1
7157,2025-04-06 08:16:00,53.0,56.3,145.4,35.7,"Temp, Gas Alert",9
7158,2025-04-06 08:17:00,40.5,59.4,84.6,62.7,Noise Alert,6
7159,2025-04-06 08:18:00,47.5,59.0,131.1,41.1,"Temp, Gas Alert",9
